wandb: Currently logged in as: jaivdoshi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /home/jaiv/modified_dqn_pong/wandb/run-20231115_110256-9mhhqqki
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run BLOCKER_HA_LOSS
wandb: ⭐️ View project at https://wandb.ai/jaivdoshi/modified_hirl
wandb: 🚀 View run at https://wandb.ai/jaivdoshi/modified_hirl/runs/9mhhqqki
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
877 0 rew:-2319 mean_rew:nan fps:773, eps:0.99, loss:nan catastrophes:23
143124 169 rew:-21 mean_rew:-73.12 fps:67, eps:0.02, loss:3.2940 catastrophes:0
143886 170 rew:-21 mean_rew:-73.12 fps:70, eps:0.02, loss:2.5451 catastrophes:0
144648 171 rew:-21 mean_rew:-73.12 fps:66, eps:0.02, loss:2.0397 catastrophes:0
145410 172 rew:-21 mean_rew:-73.12 fps:66, eps:0.02, loss:1.2209 catastrophes:0
146172 173 rew:-21 mean_rew:-73.12 fps:70, eps:0.02, loss:2.0897 catastrophes:0
146933 174 rew:-121 mean_rew:-73.12 fps:71, eps:0.02, loss:3.4594 catastrophes:1
147695 175 rew:-121 mean_rew:-75.62 fps:68, eps:0.02, loss:3.3321 catastrophes:1
148457 176 rew:-21 mean_rew:-75.62 fps:66, eps:0.02, loss:2.0616 catastrophes:0
149219 177 rew:-21 mean_rew:-75.62 fps:67, eps:0.02, loss:3.8801 catastrophes:0
150037 178 rew:-21 mean_rew:-75.62 fps:67, eps:0.02, loss:1.1913 catastrophes:0
150799 179 rew:-21 mean_rew:-73.15 fps:70, eps:0.02, loss:1.3413 catastrophes:0
151679 180 rew:-21 mean_rew:-73.17 fps:71, eps:0.02, loss:1.7335 catastrophes:0
152441 181 rew:-21 mean_rew:-68.20 fps:67, eps:0.02, loss:0.7117 catastrophes:0
153203 182 rew:-21 mean_rew:-68.20 fps:70, eps:0.02, loss:0.7187 catastrophes:0
154072 183 rew:-20 mean_rew:-68.22 fps:67, eps:0.02, loss:1.1942 catastrophes:0
154834 184 rew:-21 mean_rew:-65.72 fps:68, eps:0.02, loss:0.6434 catastrophes:0
155596 185 rew:-21 mean_rew:-65.72 fps:67, eps:0.02, loss:0.0333 catastrophes:0
156358 186 rew:-21 mean_rew:-60.73 fps:67, eps:0.02, loss:0.3007 catastrophes:0
157208 187 rew:-21 mean_rew:-58.25 fps:68, eps:0.02, loss:0.2818 catastrophes:0
158079 188 rew:-21 mean_rew:-58.27 fps:68, eps:0.02, loss:0.1248 catastrophes:0
158841 189 rew:-21 mean_rew:-58.27 fps:69, eps:0.02, loss:-0.0269 catastrophes:0
159708 190 rew:-120 mean_rew:-50.80 fps:68, eps:0.02, loss:0.7177 catastrophes:1
160470 191 rew:-21 mean_rew:-53.27 fps:68, eps:0.02, loss:2.1303 catastrophes:0
161232 192 rew:-21 mean_rew:-53.33 fps:67, eps:0.02, loss:0.6194 catastrophes:0
162099 193 rew:-220 mean_rew:-48.38 fps:66, eps:0.02, loss:0.9989 catastrophes:2
162859 194 rew:-321 mean_rew:-53.35 fps:67, eps:0.02, loss:2.0922 catastrophes:3
163760 195 rew:-119 mean_rew:-60.85 fps:67, eps:0.02, loss:4.5115 catastrophes:1
164747 196 rew:-120 mean_rew:-63.30 fps:68, eps:0.02, loss:4.9415 catastrophes:1
165612 197 rew:-320 mean_rew:-63.30 fps:68, eps:0.02, loss:3.7311 catastrophes:3
166432 198 rew:-221 mean_rew:-70.78 fps:67, eps:0.02, loss:8.1750 catastrophes:2
167192 199 rew:-221 mean_rew:-75.78 fps:66, eps:0.02, loss:8.9242 catastrophes:2
167954 200 rew:-121 mean_rew:-75.80 fps:67, eps:0.02, loss:4.5941 catastrophes:1
168804 201 rew:-21 mean_rew:-75.80 fps:70, eps:0.02, loss:7.7092 catastrophes:0
169565 202 rew:-121 mean_rew:-75.80 fps:63, eps:0.02, loss:4.6826 catastrophes:1
170387 203 rew:-21 mean_rew:-78.30 fps:68, eps:0.02, loss:4.3415 catastrophes:0
171146 204 rew:-321 mean_rew:-78.30 fps:67, eps:0.02, loss:7.9807 catastrophes:3
171966 205 rew:-221 mean_rew:-83.33 fps:66, eps:0.02, loss:8.0785 catastrophes:2
172728 206 rew:-21 mean_rew:-85.83 fps:66, eps:0.02, loss:8.4159 catastrophes:0
173488 207 rew:-221 mean_rew:-80.83 fps:67, eps:0.02, loss:7.7252 catastrophes:2
174249 208 rew:-121 mean_rew:-85.83 fps:68, eps:0.02, loss:8.4996 catastrophes:1
